2026-02-18 14:37:09.207 [info] (Windsurf) 2026-02-18 14:37:09.207 [INFO]: [windsurf#terminal] Shell integration DETECTED for managed
2026-02-18 14:37:47.943 [info] (Windsurf) 2026-02-18 14:37:47.942 [INFO]: [windsurf#terminal] Shell integration FAILED for unknown, reason: failedToSetStickyBit
2026-02-18 14:37:48.354 [info] 2026/02/18 14:37:48 maxprocs: Leaving GOMAXPROCS=8: CPU quota undefined
2026-02-18 14:37:48.558 [info] I0218 14:37:48.558168 65424 main.go:604] Setting GOMAXPROCS to 4
2026-02-18 14:37:48.561 [info] I0218 14:37:48.560895 65424 main.go:819] Starting language server process with pid 65424
2026-02-18 14:37:48.564 [info] I0218 14:37:48.564024 65424 server.go:359] Language server will attempt to listen on host 127.0.0.1
2026-02-18 14:37:48.565 [info] I0218 14:37:48.564829 65424 server.go:366] Language server listening on random port at 46773
2026-02-18 14:37:49.821 [info] I0218 14:37:49.821581 65424 server.go:500] Created extension server client at port 36039
2026-02-18 14:37:50.074 [info] (Windsurf) 2026-02-18 14:37:50.073 [INFO]: Language server started
2026-02-18 15:17:06.085 [info] I0218 15:17:06.085506 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:17:06.301 [info] I0218 15:17:06.301209 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:17:06.673 [info] I0218 15:17:06.673359 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:17:07.760 [info] I0218 15:17:07.760411 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:17:07.962 [info] I0218 15:17:07.962375 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:17:08.139 [info] I0218 15:17:08.139263 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:17:08.335 [info] I0218 15:17:08.335081 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:17:08.635 [info] I0218 15:17:08.635100 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:17:23.649 [info] I0218 15:17:23.649811 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:17:24.010 [info] I0218 15:17:24.010039 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:17:24.887 [info] I0218 15:17:24.886677 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:14.924 [info] I0218 15:18:14.923826 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:15.085 [info] I0218 15:18:15.084927 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:15.234 [info] I0218 15:18:15.234601 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:15.910 [info] I0218 15:18:15.910346 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:16.004 [info] I0218 15:18:16.004137 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:16.171 [info] I0218 15:18:16.171259 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:16.294 [info] I0218 15:18:16.294301 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:19.944 [info] I0218 15:18:19.932475 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:20.044 [info] I0218 15:18:20.043797 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:21.160 [info] I0218 15:18:21.156610 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:25.916 [info] I0218 15:18:25.916416 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:26.068 [info] I0218 15:18:26.068292 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:26.248 [info] I0218 15:18:26.248042 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:26.933 [info] I0218 15:18:26.933499 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:27.227 [info] I0218 15:18:27.227107 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:27.374 [info] I0218 15:18:27.372578 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:28.294 [info] I0218 15:18:28.294029 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:28.615 [info] I0218 15:18:28.615547 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:28.761 [info] I0218 15:18:28.760965 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:28.996 [info] I0218 15:18:28.996110 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:29.242 [info] I0218 15:18:29.242537 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:29.595 [info] I0218 15:18:29.595250 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:29.783 [info] I0218 15:18:29.783701 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:29.922 [info] I0218 15:18:29.921436 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:30.048 [info] I0218 15:18:30.048352 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:30.167 [info] I0218 15:18:30.166965 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:31.052 [info] I0218 15:18:31.052843 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:31.585 [info] I0218 15:18:31.584793 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:31.883 [info] I0218 15:18:31.882951 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:32.167 [info] I0218 15:18:32.166921 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:32.320 [info] I0218 15:18:32.320361 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:33.532 [info] I0218 15:18:33.532192 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:36.868 [info] I0218 15:18:36.867922 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:37.219 [info] I0218 15:18:37.211228 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:37.317 [info] I0218 15:18:37.317417 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:37.574 [info] I0218 15:18:37.574566 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:37.843 [info] I0218 15:18:37.843492 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:38.720 [info] I0218 15:18:38.719503 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:39.629 [info] I0218 15:18:39.629006 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:39.766 [info] I0218 15:18:39.766469 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:43.682 [info] I0218 15:18:43.681139 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:44.194 [info] I0218 15:18:44.186042 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:44.814 [info] I0218 15:18:44.814001 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:44.937 [info] I0218 15:18:44.937686 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:45.103 [info] I0218 15:18:45.102664 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:45.257 [info] I0218 15:18:45.257211 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:45.404 [info] I0218 15:18:45.404383 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:45.982 [info] I0218 15:18:45.981924 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:46.120 [info] I0218 15:18:46.119611 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:46.767 [info] I0218 15:18:46.767029 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:46.920 [info] I0218 15:18:46.919835 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:48.101 [info] I0218 15:18:48.101271 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:48.482 [info] I0218 15:18:48.482131 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:48.633 [info] I0218 15:18:48.633364 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:48.764 [info] I0218 15:18:48.764610 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:18:49.869 [info] I0218 15:18:49.868392 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:19:40.446 [info] I0218 15:19:40.445217 65424 completion_provider.go:869] err: context canceled
2026-02-18 15:20:07.983 [info] (Windsurf) 2026-02-18 15:20:07.982 [INFO]: Shutting down all 0 managed language servers
